NU_ANO_CENSO,NO_CURSO,CO_CURSO,DURACAO,CENTRO,EVASAO,RETENCAO,SUCESSO,EVASAO_PUBLICA,RETENCAO_PUBLICA,SUCESSO_PUBLICA,EVASAO_PRIVADA,RETENCAO_PRIVADA,SUCESSO_PRIVADA,EVASAO_NAO INFORMADA,RETENCAO_NAO INFORMADA,SUCESSO_NAO INFORMADA,EVASAO_ETNICO,RETENCAO_ETNICO,SUCESSO_ETNICO,EVASAO_REDE PUBLICA,RETENCAO_REDE PUBLICA,SUCESSO_REDE PUBLICA,EVASAO_SOCIAL,RETENCAO_SOCIAL,SUCESSO_SOCIAL,EVASAO_BRANCA,RETENCAO_BRANCA,SUCESSO_BRANCA,EVASAO_PRETA,RETENCAO_PRETA,SUCESSO_PRETA,EVASAO_PARDA,RETENCAO_PARDA,SUCESSO_PARDA,EVASAO_MASCULINO,RETENCAO_MASCULINO,SUCESSO_MASCULINO,EVASAO_FEMININO,RETENCAO_FEMININO,SUCESSO_FEMININO,QT_MAT,QT_ING,QT_CONC
2012,MÚSICA - TROMBONE,45132,4.0,CLA,28.57142857142857,,,100.0,,,,,,14.285714285714285,,,,,,,,,,,,100.0,,,100.0,,,0.0,,,33.33333333333333,,,0.0,,,6.0,1.0,1.0
2012,MÚSICA - TROMPA,45133,4.0,CLA,25.0,,,,,,,,,25.0,,,,,,,,,,,,0.0,,,0.0,,,37.5,,,18.181818181818183,,,100.0,,,11.0,2.0,2.0
2012,MÚSICA - TUBA,45201,4.0,CLA,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,2.0,0.0,0.0
2012,MÚSICA - VIOLA,45134,4.0,CLA,100.0,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,,,,,,,,,,100.0,,,0.0,0.0,0.0
2012,MÚSICA - ÓRGÃO,45197,4.0,CLA,50.0,,,,,,,,,50.0,,,,,,,,,,,,50.0,,,,,,,,,100.0,,,0.0,,,1.0,0.0,0.0
2012,NANOTECNOLOGIA,1114290,4.0,CCS,52.0,,,100.0,,,,,,29.545454545454547,,,,,,100.0,,,100.0,,,40.909090909090914,,,100.0,,,12.5,,,45.714285714285715,,,66.66666666666666,,,56.0,32.0,0.0
2012,NUTRIÇÃO,14360,4.0,CCS,4.304635761589404,,,66.66666666666666,,,,,,0.35211267605633806,,,,,,33.33333333333333,,,100.0,,,0.0,,,0.0,,,0.0,,,15.0,,,3.546099290780142,,,385.0,96.0,65.0
2012,ODONTOLOGIA,14361,4.0,CCS,5.704697986577181,,,45.45454545454545,,,,,,4.181184668989547,,,,,,18.181818181818183,,,100.0,,,0.0,,,14.285714285714285,,,0.0,,,9.722222222222223,,,4.424778761061947,,,364.0,83.0,79.0
2012,PEDAGOGIA,14349,5.0,CFCH,20.955882352941178,,,100.0,,,,,,13.513513513513514,,,,,,57.692307692307686,,,100.0,,,8.88888888888889,,,24.561403508771928,,,20.155038759689923,,,37.28813559322034,,,18.969072164948454,,,591.0,161.0,63.0
2012,PINTURA,14339,4.0,CLA,23.383084577114428,,,100.0,,,,,,22.388059701492537,,,,,,100.0,,,,,,25.471698113207548,,,33.33333333333333,,,17.94871794871795,,,25.806451612903224,,,21.296296296296298,,,176.0,22.0,17.0
2012,PSICOLOGIA,14356,4.0,CFCH,7.104795737122557,,,44.44444444444444,,,,,,5.223880597014925,,,,,,40.74074074074074,,,100.0,,,0.0,,,8.695652173913043,,,0.0,,,13.986013986013987,,,4.761904761904762,,,707.0,184.0,115.0
2012,QUÍMICA,14332,5.0,CCMN,15.319148936170212,,,10.0,,,,,,15.555555555555555,,,,,,10.0,,,100.0,,,6.2015503875969,,,28.57142857142857,,,11.363636363636363,,,12.037037037037036,,,18.11023622047244,,,260.0,61.0,30.0
2012,QUÍMICA,45204,5.0,CCMN,24.299065420560748,,,0.0,,,,,,25.49019607843137,,,,,,80.0,,,100.0,,,17.346938775510203,,,0.0,,,9.30232558139535,,,26.36363636363636,,,22.115384615384613,,,229.0,67.0,11.0
2012,QUÍMICA INDUSTRIAL,14379,5.0,CT,15.517241379310345,,,0.0,,,,,,22.023809523809522,,,,,,50.0,,,100.0,,,16.0,,,25.0,,,3.7037037037037033,,,15.217391304347828,,,15.853658536585366,,,195.0,48.0,5.0
2012,RELAÇÕES INTERNACIONAIS,116840,4.0,CCJE,18.43003412969283,,,68.42105263157895,,,,,,14.963503649635038,,,,,,31.57894736842105,,,100.0,,,10.377358490566039,,,0.0,,,4.3478260869565215,,,22.5,,,15.606936416184972,,,367.0,128.0,3.0
2012,SAÚDE COLETIVA,116838,4.0,CCS,31.428571428571427,,,100.0,,,,,,10.9375,,,,,,83.33333333333334,,,100.0,,,23.809523809523807,,,22.22222222222222,,,20.0,,,46.15384615384615,,,28.07017543859649,,,88.0,40.0,12.0
2012,SERVIÇO SOCIAL,14358,5.0,CFCH,13.41772151898734,,,66.66666666666666,,,,,,11.31578947368421,,,,,,46.666666666666664,,,100.0,,,9.090909090909092,,,1.9607843137254901,,,12.195121951219512,,,17.543859649122805,,,12.721893491124261,,,431.0,89.0,48.0
2012,TEORIA DA DANÇA,1106731,4.0,CCS,44.827586206896555,,,66.66666666666666,,,,,,42.30769230769231,,,,,,0.0,,,100.0,,,50.0,,,50.0,,,0.0,,,50.0,,,44.0,,,26.0,10.0,0.0
2012,TERAPIA OCUPACIONAL,116836,4.0,CCS,15.328467153284672,,,44.44444444444444,,,,,,13.28125,,,,,,33.33333333333333,,,100.0,,,8.620689655172415,,,0.0,,,0.0,,,30.76923076923077,,,13.709677419354838,,,181.0,65.0,0.0
2013,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,121706,4.0,CAXIAS,14.655172413793101,80.59964726631394,14.285714285714285,75.0,,,,,,0.0,,,,,,57.14285714285714,,,100.0,,,6.0,23.333333333333336,58.333333333333336,0.0,100.0,0.0,23.809523809523807,71.42857142857143,28.57142857142857,7.142857142857142,78.0952380952381,16.666666666666664,18.91891891891892,82.16276477146043,12.82051282051282,123.0,24.0,9.0
2013,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,1114292,4.0,CAXIAS,16.582914572864322,,,48.38709677419355,,,100.0,,,0.0,,,100.0,,,8.108108108108109,,,,,,10.227272727272728,,,20.0,,,9.523809523809524,,,10.714285714285714,,,18.88111888111888,,,266.0,100.0,4.0
2013,NANOTECNOLOGIA,1114291,4.0,CAXIAS,27.027027027027028,,,68.42105263157895,,,,,,0.0,,,,,,42.857142857142854,,,,,,25.0,,,0.0,,,18.181818181818183,,,30.434782608695656,,,21.428571428571427,,,42.0,15.0,0.0
2013,CIÊNCIAS BIOLÓGICAS,99287,5.0,MACAE,11.904761904761903,,,48.0,,,100.0,,,0.0,,,,,,30.0,,,100.0,,,9.090909090909092,,,0.0,,,0.0,,,6.666666666666667,,,13.821138211382115,,,196.0,48.0,21.0
2013,ENFERMAGEM E OBSTETRÍCIA,121848,5.0,MACAE,11.818181818181818,,,50.90909090909091,,,100.0,,,0.0,,,100.0,,,10.526315789473683,,,,,,5.128205128205128,,,0.0,,,0.0,,,20.0,,,11.0,,,143.0,46.0,0.0
2013,FARMÁCIA,120922,5.0,MACAE,14.112903225806454,,,60.49382716049383,,,100.0,,,0.0,,,100.0,,,25.0,,,,,,7.920792079207921,,,5.88235294117647,,,20.0,,,18.181818181818183,,,13.23529411764706,,,268.0,55.0,27.0
2013,MEDICINA,121850,6.0,MACAE,7.017543859649122,,,72.88135593220339,,,,,,0.0,,,,,,11.11111111111111,,,,,,2.247191011235955,,,0.0,,,10.526315789473683,,,9.67741935483871,,,5.5045871559633035,,,189.0,30.0,0.0
2013,NUTRIÇÃO,121852,5.0,MACAE,18.75,,,62.5,,,100.0,,,0.0,,,100.0,,,40.0,,,100.0,,,20.454545454545457,,,0.0,,,14.285714285714285,,,0.0,,,20.192307692307693,,,157.0,66.0,3.0
2013,QUÍMICA,120924,5.0,MACAE,39.50617283950617,,,65.21739130434783,,,100.0,,,25.862068965517242,,,100.0,,,71.42857142857143,,,,,,24.137931034482758,,,44.44444444444444,,,43.75,,,47.22222222222222,,,33.33333333333333,,,68.0,19.0,1.0
2013,ADMINISTRAÇÃO,14365,5.0,CCJE,6.666666666666667,,,62.251655629139066,,,100.0,,,0.0,,,100.0,,,23.076923076923077,,,100.0,,,0.0,,,0.0,,,5.555555555555555,,,10.059171597633137,,,2.527075812274368,,,769.0,195.0,88.0
2013,ARQUITETURA E URBANISMO,14333,5.0,CLA,3.249390739236393,,,46.52014652014652,,,100.0,,,0.0,,,100.0,,,9.821428571428571,,,100.0,,,0.0,,,0.0,,,3.4013605442176873,,,4.970760233918129,,,2.5871766029246346,,,1438.0,247.0,148.0
2013,ARTES CÊNICAS COM HABILITAÇÃO EM CENOGRAFIA,23965,4.0,CLA,9.090909090909092,27.586206896551722,62.06896551724138,53.333333333333336,,,100.0,,,0.0,,,,,,0.0,,,,,,6.25,17.293233082706767,78.57142857142857,33.33333333333333,,,8.333333333333332,0.0,100.0,0.0,54.453441295546554,38.46153846153847,12.698412698412698,6.142241379310344,81.25,97.0,17.0,18.0
2013,ARTES CÊNICAS COM HABILITAÇÃO EM DIREÇÃO TEATRAL,23977,4.0,CFCH,10.9375,42.49999999999999,40.0,61.111111111111114,,,100.0,,,0.0,,,,,,25.0,,,,,,0.0,37.49999999999999,50.0,25.0,,,0.0,0.0,100.0,17.24137931034483,58.333333333333336,33.33333333333333,5.714285714285714,18.749999999999993,50.0,75.0,18.0,6.0
2013,ARTES CÊNICAS COM HABILITAÇÃO EM INDUMENTÁRIA,35557,4.0,CLA,7.07070707070707,24.09240924092409,66.66666666666666,80.0,,,100.0,,,0.0,,,,,,33.33333333333333,,,,,,6.382978723404255,7.813871817383669,88.23529411764706,0.0,100.0,0.0,0.0,0.0,100.0,0.0,8.333333333333332,75.0,8.235294117647058,25.81521739130435,65.625,117.0,25.0,24.0
2013,ASTRONOMIA,14324,4.0,CCMN,21.153846153846153,82.53968253968253,11.11111111111111,93.75,,,100.0,,,0.0,,,100.0,,,75.0,,,,,,16.129032258064516,100.0,0.0,20.0,0.0,100.0,0.0,0.0,100.0,28.57142857142857,70.1388888888889,16.666666666666664,5.88235294117647,100.0,0.0,66.0,25.0,2.0
2013,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,99321,4.0,CCJE,13.043478260869565,83.2967032967033,15.384615384615385,55.88235294117647,,,100.0,,,0.0,,,100.0,,,35.714285714285715,,,100.0,,,7.2727272727272725,76.92307692307693,23.076923076923077,14.285714285714285,100.0,0.0,0.0,60.0,40.0,18.75,88.06584362139917,11.11111111111111,10.843373493975903,81.83760683760684,16.666666666666664,145.0,45.0,6.0
2013,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,1125885,4.0,CCJE,9.67741935483871,,,49.09090909090909,,,,,,0.0,,,,,,21.052631578947366,,,,,,2.4390243902439024,,,11.11111111111111,,,5.714285714285714,,,8.571428571428571,,,10.112359550561797,,,163.0,51.0,0.0
2013,CIÊNCIA DA COMPUTAÇÃO,85783,5.0,CCMN,7.111111111111111,,,39.04761904761905,,,100.0,,,0.0,,,,,,2.083333333333333,,,,,,2.6923076923076925,,,0.0,,,4.838709677419355,,,7.07070707070707,,,7.4074074074074066,,,538.0,120.0,52.0
2013,CIÊNCIAS ATUARIAIS,14331,4.0,CCMN,13.48314606741573,66.66666666666666,25.581395348837212,65.0,,,100.0,,,0.0,,,100.0,,,44.44444444444444,,,100.0,,,5.88235294117647,49.57716701902749,40.909090909090914,0.0,,,28.57142857142857,100.0,0.0,25.581395348837212,74.375,20.0,2.1739130434782608,59.71867007672633,30.434782608695656,106.0,29.0,11.0
2013,CIÊNCIAS BIOLÓGICAS,44900,4.0,CCS,0.0,0.0,36.09022556390977,0.0,,,100.0,,,0.0,,,100.0,,,0.0,,,100.0,,,0.0,0.0,52.63157894736842,0.0,0.0,42.857142857142854,0.0,0.0,42.857142857142854,0.0,0.0,27.77777777777778,0.0,0.0,41.77215189873418,407.0,112.0,48.0
2013,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,112584,4.0,CCS,43.75,79.8639455782313,13.333333333333334,76.19047619047619,,,100.0,,,13.953488372093023,,,100.0,,,50.0,,,,,,33.33333333333333,63.63636363636363,27.27272727272727,0.0,,,43.75,100.0,0.0,48.57142857142857,70.77922077922078,21.428571428571427,37.93103448275862,88.671875,6.25,72.0,36.0,4.0
2013,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,112586,4.0,CCS,20.535714285714285,41.01995565410199,51.21951219512195,71.11111111111111,,,100.0,,,0.0,,,100.0,,,45.45454545454545,,,100.0,,,8.333333333333332,19.88795518207283,76.47058823529412,0.0,0.0,100.0,17.647058823529413,5.0,80.0,16.666666666666664,72.31833910034602,23.52941176470588,21.951219512195124,19.358974358974358,70.83333333333334,140.0,51.0,21.0
2013,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,112582,4.0,CCS,18.548387096774192,52.656118627226164,42.69662921348314,67.81609195402298,,,100.0,,,0.0,,,100.0,,,31.25,,,100.0,,,13.846153846153847,45.45454545454545,54.54545454545454,14.285714285714285,66.66666666666666,33.33333333333333,3.8461538461538463,30.555555555555557,55.55555555555556,18.51851851851852,38.88888888888889,54.166666666666664,18.562874251497004,57.62108262108262,38.46153846153847,316.0,114.0,38.0
2013,CIÊNCIAS CONTÁBEIS,14364,5.0,CCJE,12.444444444444445,,,61.05263157894737,,,100.0,,,0.0,,,100.0,,,25.675675675675674,,,100.0,,,4.918032786885246,,,3.7037037037037033,,,5.555555555555555,,,14.285714285714285,,,10.377358490566039,,,791.0,200.0,60.0
2013,CIÊNCIAS CONTÁBEIS,1125881,5.0,CCJE,16.43835616438356,,,58.620689655172406,,,100.0,,,0.0,,,,,,15.0,,,,,,9.090909090909092,,,0.0,,,0.0,,,21.052631578947366,,,11.428571428571429,,,174.0,52.0,0.0
2013,CIÊNCIAS ECONÔMICAS,14366,4.0,CCJE,4.142857142857142,35.26533850493653,59.375,48.53801169590643,,,100.0,,,0.0,,,100.0,,,4.0,,,100.0,,,0.0,16.200716845878134,77.77777777777779,0.0,66.66666666666666,33.33333333333333,0.0,27.111111111111114,66.66666666666666,4.166666666666666,31.682971972501324,62.903225806451616,4.090909090909091,41.78866116582379,52.94117647058824,900.0,229.0,114.0
2013,CIÊNCIAS MATEMÁTICAS E DA TERRA,116844,3.0,CCMN,46.62162162162162,98.16498316498317,0.6060606060606061,74.822695035461,,,100.0,,,0.0,98.36887392442948,0.6060606060606061,100.0,,,57.89473684210527,,,100.0,,,41.208791208791204,95.74468085106383,2.127659574468085,43.333333333333336,100.0,0.0,40.0,100.0,0.0,44.528301886792455,100.0,0.0,49.72067039106145,96.54558404558404,1.282051282051282,519.0,282.0,1.0
2013,CIÊNCIAS SOCIAIS,314348,4.0,CFCH,15.229885057471265,,,60.78431372549019,,,100.0,,,0.0,,,100.0,,,35.294117647058826,,,100.0,,,4.385964912280701,,,0.0,,,14.634146341463413,,,15.277777777777779,,,15.196078431372548,,,422.0,127.0,65.0
2013,COMPOSIÇÃO DE INTERIOR,14337,4.0,CLA,2.3255813953488373,58.214285714285715,34.285714285714285,51.515151515151516,,,100.0,,,0.0,,,,,,0.0,,,,,,0.0,28.846153846153843,61.53846153846154,25.0,,,0.0,46.15384615384615,50.0,10.0,0.0,100.0,0.9174311926605505,68.74551971326164,25.806451612903224,156.0,30.0,12.0
2013,COMPOSIÇÃO PAISAGÍSTICA,14338,4.0,CLA,17.24137931034483,63.49999999999999,30.0,45.45454545454545,,,100.0,,,8.51063829787234,,,,,,33.33333333333333,,,,,,21.73913043478261,69.87179487179486,25.0,0.0,,,8.333333333333332,0.0,100.0,18.181818181818183,60.29411764705882,37.5,16.666666666666664,68.02325581395348,25.0,69.0,21.0,6.0
2013,COMUNICAÇÃO VISUAL DESIGN,116842,4.0,CLA,9.271523178807946,88.12803358257904,10.1010101010101,51.85185185185185,,,100.0,,,0.0,,,,,,9.090909090909092,,,,,,3.6363636363636362,87.34631147540983,10.655737704918032,0.0,100.0,0.0,5.88235294117647,79.85347985347985,19.230769230769234,9.67741935483871,91.6911045943304,7.526881720430108,8.98876404494382,84.56400742115028,12.380952380952381,354.0,80.0,20.0
2013,CONSERVAÇÃO E RESTAURAÇÃO,1114294,4.0,CLA,29.508196721311474,,,66.66666666666666,,,100.0,,,0.0,,,,,,25.0,,,100.0,,,28.57142857142857,,,0.0,,,30.0,,,26.666666666666668,,,30.434782608695656,,,97.0,54.0,0.0
2013,DANÇA,14372,5.0,CCS,16.57142857142857,,,39.53488372093023,,,,,,9.090909090909092,,,,,,0.0,,,,,,16.666666666666664,,,3.571428571428571,,,15.625,,,14.705882352941178,,,17.02127659574468,,,175.0,29.0,12.0
2013,DANÇA,1107284,4.0,CCS,17.24137931034483,,,45.45454545454545,,,100.0,,,0.0,,,,,,7.6923076923076925,,,100.0,,,7.142857142857142,,,0.0,,,0.0,,,14.285714285714285,,,17.80821917808219,,,113.0,41.0,2.0
2013,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,1114299,4.0,CCJE,20.676691729323306,,,65.57377049180327,,,100.0,,,0.0,,,100.0,,,35.55555555555556,,,100.0,,,7.368421052631578,,,17.647058823529413,,,13.461538461538462,,,20.13888888888889,,,21.311475409836063,,,331.0,120.0,5.0
2013,DESENHO INDUSTRIAL,33825,4.0,CLA,5.429864253393665,29.22140060896042,65.45454545454545,59.32203389830508,,,100.0,,,0.0,,,,,,8.695652173913043,,,,,,0.0,24.323744096178615,73.52941176470588,0.0,,,0.0,0.0,100.0,6.956521739130435,12.786596119929452,85.18518518518519,3.7735849056603774,45.740103270223756,46.42857142857143,280.0,71.0,36.0
2013,DIREITO,14363,5.0,CCJE,4.31266846361186,,,52.92035398230088,,,100.0,,,0.0,,,100.0,,,7.391304347826087,,,100.0,,,0.0,,,0.0,,,0.0,,,5.1,,,3.6704730831973897,,,2690.0,560.0,422.0
2013,EDUCAÇÃO ARTÍSTICA - DESENHO,23969,4.0,CLA,30.8411214953271,74.63768115942028,19.230769230769234,46.666666666666664,,,,,,28.26086956521739,,,,,,40.0,,,,,,35.41666666666667,84.33333333333334,12.5,27.27272727272727,50.0,33.33333333333333,25.0,0.0,100.0,33.33333333333333,53.787878787878796,36.36363636363637,29.03225806451613,80.32520325203252,14.634146341463413,88.0,14.0,10.0
2013,EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS,30273,4.0,CLA,9.66183574879227,31.17070357554787,64.70588235294117,41.66666666666667,,,100.0,,,1.1695906432748537,,,,,,0.0,,,,,,9.900990099009901,15.19764957264957,78.125,12.5,0.0,100.0,0.0,0.0,100.0,4.761904761904762,21.226795803066985,76.19047619047619,11.805555555555555,35.90608950843727,59.57446808510638,246.0,59.0,44.0
2013,EDUCAÇÃO FÍSICA,44892,5.0,CCS,9.21595598349381,,,47.31182795698925,,,100.0,,,0.0,,,100.0,,,8.955223880597014,,,100.0,,,1.6666666666666667,,,0.0,,,0.0,,,10.434782608695652,,,7.116104868913857,,,864.0,204.0,104.0
2013,EDUCAÇÃO FÍSICA,44893,4.0,CCS,13.301088270858525,47.03823953823954,48.18181818181818,50.697674418604656,,,100.0,,,0.0,,,100.0,,,18.51851851851852,,,100.0,,,9.174311926605505,1.813928674026347,93.22033898305084,7.352941176470589,29.25170068027211,66.66666666666666,5.517241379310345,38.82352941176471,60.0,13.13364055299539,41.34588692514111,51.4018691588785,13.486005089058525,52.559332260659694,45.13274336283185,931.0,214.0,106.0
2013,ENFERMAGEM E OBSTETRÍCIA,26611,4.0,CCS,12.605042016806722,,,63.013698630136986,,,100.0,,,0.0,,,100.0,,,29.82456140350877,,,100.0,,,9.178743961352657,,,2.5,,,5.376344086021505,,,18.181818181818183,,,12.037037037037036,,,568.0,152.0,128.0
2013,ENGENHARIA AMBIENTAL,83486,5.0,CT,5.263157894736842,,,60.46511627906976,,,100.0,,,0.0,,,100.0,,,40.0,,,100.0,,,1.1235955056179776,,,0.0,,,6.666666666666667,,,9.523809523809524,,,2.247191011235955,,,197.0,53.0,19.0
2013,ENGENHARIA CIVIL,14351,5.0,CT,0.2777777777777778,,,51.11111111111111,,,100.0,,,0.0,,,100.0,,,7.2727272727272725,,,,,,0.0,,,0.0,,,0.0,,,2.6694045174537986,,,0.0,,,888.0,170.0,59.0
2013,ENGENHARIA DE ALIMENTOS,83910,5.0,CT,23.12925170068027,,,72.91666666666666,,,100.0,,,0.0,,,100.0,,,33.33333333333333,,,100.0,,,10.112359550561797,,,42.857142857142854,,,30.0,,,30.76923076923077,,,17.073170731707318,,,155.0,42.0,10.0
2013,ENGENHARIA DE BIOPROCESSOS,83936,5.0,CT,11.538461538461538,,,61.111111111111114,,,100.0,,,0.0,,,,,,27.27272727272727,,,,,,7.0588235294117645,,,0.0,,,11.76470588235294,,,9.090909090909092,,,13.333333333333334,,,178.0,40.0,11.0
2013,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,83904,5.0,CT,6.504065040650407,,,53.333333333333336,,,100.0,,,0.0,,,100.0,,,18.181818181818183,,,100.0,,,0.0,,,0.0,,,31.25,,,6.306306306306306,,,8.333333333333332,,,147.0,32.0,8.0
2013,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,83906,5.0,CT,0.0,,,57.692307692307686,,,100.0,,,0.0,,,,,,9.090909090909092,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,137.0,29.0,11.0
2013,ENGENHARIA DE MATERIAIS,14368,5.0,CT,3.0303030303030303,,,79.48717948717949,,,100.0,,,0.0,,,100.0,,,42.857142857142854,,,100.0,,,0.0,,,25.0,,,12.5,,,6.741573033707865,,,0.0,,,171.0,43.0,7.0
2013,ENGENHARIA DE PETRÓLEO,83908,5.0,CT,7.4074074074074066,,,48.484848484848484,,,100.0,,,0.0,,,100.0,,,7.142857142857142,,,100.0,,,4.10958904109589,,,16.666666666666664,,,0.0,,,6.8181818181818175,,,8.51063829787234,,,168.0,43.0,24.0
2013,ENGENHARIA DE PRODUÇÃO,14352,5.0,CT,0.0,,,57.647058823529406,,,,,,0.0,,,100.0,,,6.0606060606060606,,,100.0,,,0.0,,,50.0,,,2.857142857142857,,,0.0,,,0.0,,,459.0,105.0,49.0
2013,ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO,85825,5.0,CT,10.628019323671497,,,51.0,,,100.0,,,0.0,,,100.0,,,21.428571428571427,,,100.0,,,5.7251908396946565,,,20.0,,,10.869565217391305,,,9.887005649717514,,,15.0,,,478.0,108.0,46.0
2013,ENGENHARIA ELÉTRICA,14350,5.0,CT,10.804597701149426,,,52.88461538461539,,,100.0,,,0.0,,,100.0,,,10.256410256410255,,,,,,6.324110671936759,,,0.0,,,0.0,,,13.609467455621301,,,1.0309278350515463,,,498.0,110.0,30.0
2013,ENGENHARIA MECÂNICA,14355,5.0,CT,1.6366612111292964,,,59.854014598540154,,,100.0,,,0.0,,,,,,9.803921568627452,,,,,,0.0,,,0.0,,,2.4390243902439024,,,1.8726591760299627,,,0.0,,,760.0,159.0,51.0
2013,ENGENHARIA METALÚRGICA,14353,5.0,CT,14.556962025316455,,,75.0,,,100.0,,,0.0,,,100.0,,,41.66666666666667,,,100.0,,,10.112359550561797,,,0.0,,,0.0,,,16.40625,,,6.666666666666667,,,179.0,44.0,16.0
2013,ENGENHARIA NAVAL E OCEÂNICA,14354,5.0,CT,0.0,,,53.84615384615385,,,100.0,,,0.0,,,,,,9.375,,,,,,0.0,,,0.0,,,2.2222222222222223,,,0.0,,,5.88235294117647,,,468.0,88.0,35.0
2013,ENGENHARIA NUCLEAR,1114293,5.0,CT,27.86885245901639,,,81.25,,,100.0,,,0.0,,,,,,33.33333333333333,,,100.0,,,27.906976744186046,,,0.0,,,33.33333333333333,,,28.57142857142857,,,25.0,,,74.0,30.0,0.0
2013,ENGENHARIA QUÍMICA,14367,5.0,CT,0.0,,,30.597014925373134,,,100.0,,,0.0,,,,,,0.0,,,100.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,947.0,185.0,132.0
2013,ESTATÍSTICA,14330,4.0,CCMN,29.166666666666668,60.664112388250324,25.925925925925924,63.63636363636363,,,100.0,,,16.216216216216218,,,,,,20.0,,,,,,22.22222222222222,47.916666666666664,37.5,50.0,100.0,0.0,16.666666666666664,100.0,0.0,34.78260869565217,83.63636363636364,9.090909090909092,24.0,48.68421052631579,37.5,54.0,20.0,7.0
2013,FARMÁCIA,14369,5.0,CCS,0.0,,,25.78616352201258,,,100.0,,,0.0,,,100.0,,,0.0,,,100.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1131.0,338.0,71.0
2013,FILOSOFIA,14346,4.0,CFCH,2.684563758389262,0.0,20.51282051282051,58.139534883720934,,,100.0,,,0.0,,,100.0,,,20.0,,,100.0,,,0.0,,36.36363636363637,8.333333333333332,,,0.0,0.0,28.57142857142857,0.0,0.0,25.49019607843137,8.955223880597014,,11.11111111111111,196.0,51.0,16.0
2013,FILOSOFIA,314346,4.0,CFCH,8.720930232558139,,,66.66666666666666,,,100.0,,,0.0,,,100.0,,,57.14285714285714,,,100.0,,,0.0,,,0.0,,,31.818181818181817,,,11.650485436893204,,,4.3478260869565215,,,195.0,38.0,42.0
2013,FISIOTERAPIA,14373,4.0,CCS,9.75609756097561,22.042663219133807,73.62637362637363,56.25,,,100.0,,,0.0,,,100.0,,,23.076923076923077,,,100.0,,,0.0,0.0,100.0,0.0,50.0,50.0,0.0,0.0,100.0,14.285714285714285,0.0,93.33333333333333,8.658008658008658,27.004426955238564,69.73684210526315,361.0,102.0,67.0
2013,FONOAUDIOLOGIA,14376,4.0,CCS,7.092198581560284,34.57152440046956,60.67415730337079,58.333333333333336,,,100.0,,,0.0,,,,,,20.0,,,100.0,,,3.418803418803419,6.848484848484848,87.87878787878788,0.0,25.0,75.0,9.803921568627452,11.11111111111111,88.88888888888889,15.0,40.0,60.0,6.488549618320611,34.28571428571429,60.71428571428571,357.0,95.0,54.0
2013,FÍSICA,14323,4.0,CCMN,30.76923076923077,60.77481840193705,28.57142857142857,65.78947368421053,,,100.0,,,10.126582278481013,,,100.0,,,46.15384615384615,,,100.0,,,22.058823529411764,67.12328767123287,26.666666666666668,33.33333333333333,100.0,0.0,45.0,0.0,100.0,35.16483516483517,59.67252880533657,29.411764705882355,15.384615384615385,65.47619047619048,25.0,128.0,47.0,12.0
2013,FÍSICA,44363,5.0,CCMN,29.795918367346943,,,61.904761904761905,,,100.0,,,17.032967032967033,,,100.0,,,45.45454545454545,,,100.0,,,20.5607476635514,,,17.647058823529413,,,24.528301886792452,,,30.845771144278604,,,25.0,,,254.0,82.0,35.0
2013,FÍSICA MÉDICA,29307,4.0,CCMN,36.36363636363637,0.0,100.0,100.0,,,100.0,,,0.0,,,100.0,,,100.0,,,100.0,,,6.666666666666667,0.0,100.0,0.0,,,80.0,100.0,0.0,16.666666666666664,38.09523809523809,50.0,60.0,,,41.0,20.0,2.0
2013,GASTRONOMIA,1125886,4.0,CCS,18.333333333333332,,,60.86956521739131,,,100.0,,,0.0,,,100.0,,,17.647058823529413,,,100.0,,,3.3333333333333335,,,0.0,,,41.66666666666667,,,20.0,,,17.142857142857142,,,103.0,54.0,0.0
2013,GEOGRAFIA,14326,4.0,CCMN,14.077669902912621,0.0,55.81395348837209,49.01960784313725,,,100.0,,,1.2903225806451613,,,,,,11.11111111111111,,,,,,3.4482758620689653,0.0,56.00000000000001,0.0,,,2.272727272727273,0.0,100.0,15.862068965517242,10.398230088495573,53.57142857142857,9.836065573770492,0.0,60.0,232.0,55.0,24.0
