NU_ANO_CENSO,NO_CURSO,CO_CURSO,IN_COMUNITARIA,IN_CONFESSIONAL,DURACAO,CENTRO,QT_MAT_AMPLA,QT_ING_AMPLA,QT_CONC_AMPLA,EVASAO,RETENCAO,SUCESSO,EVASAO_PUBLICA_TOTAL,RETENCAO_PUBLICA_TOTAL,SUCESSO_PUBLICA_TOTAL,EVASAO_PRIVADA_TOTAL,RETENCAO_PRIVADA_TOTAL,SUCESSO_PRIVADA_TOTAL,EVASAO_NAO INFORMADA_TOTAL,RETENCAO_NAO INFORMADA_TOTAL,SUCESSO_NAO INFORMADA_TOTAL,EVASAO_ETNICO_TOTAL,RETENCAO_ETNICO_TOTAL,SUCESSO_ETNICO_TOTAL,EVASAO_REDE PUBLICA_TOTAL,RETENCAO_REDE PUBLICA_TOTAL,SUCESSO_REDE PUBLICA_TOTAL,EVASAO_SOCIAL_TOTAL,RETENCAO_SOCIAL_TOTAL,SUCESSO_SOCIAL_TOTAL,EVASAO_AMPLA_TOTAL,RETENCAO_AMPLA_TOTAL,SUCESSO_AMPLA_TOTAL,EVASAO_BRANCA_TOTAL,RETENCAO_BRANCA_TOTAL,SUCESSO_BRANCA_TOTAL,EVASAO_PRETA_TOTAL,RETENCAO_PRETA_TOTAL,SUCESSO_PRETA_TOTAL,EVASAO_PARDA_TOTAL,RETENCAO_PARDA_TOTAL,SUCESSO_PARDA_TOTAL,EVASAO_MASCULINO_TOTAL,RETENCAO_MASCULINO_TOTAL,SUCESSO_MASCULINO_TOTAL,EVASAO_FEMININO_TOTAL,RETENCAO_FEMININO_TOTAL,SUCESSO_FEMININO_TOTAL,QT_MAT,QT_ING,QT_CONC
2014,CIÊNCIAS ATUARIAIS,14331,,,4.0,CCMN,92.0,22.0,11.0,13.684210526315791,75.82417582417582,19.642857142857142,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,13.684210526315791,75.82417582417582,19.642857142857142,0.0,0.0,0.0,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,12.631578947368421,75.82417582417582,19.642857142857142,5.263157894736842,50.27472527472527,16.071428571428573,1.0526315789473684,0.0,0.0,0.0,2.1062271062271063,1.7857142857142856,7.368421052631578,57.14285714285714,5.357142857142857,6.315789473684211,30.21978021978022,14.285714285714285,117.0,35.0,11.0
2014,CIÊNCIAS BIOLÓGICAS,44900,,,4.0,CCS,370.0,111.0,56.0,14.206128133704734,0.0,100.0,4.735376044568245,0.0,3.4482758620689653,0.0,0.0,24.137931034482758,10.30640668523677,0.0,100.0,0.8356545961002786,0.0,0.0,1.6713091922005572,0.0,3.4482758620689653,0.5571030640668524,0.0,0.0,12.534818941504177,0.0,100.0,5.013927576601671,0.0,93.10344827586206,0.8356545961002786,3.4482758620689653,6.896551724137931,0.0,0.0,48.275862068965516,7.520891364902507,0.0,75.86206896551724,6.685236768802229,0.0,100.0,491.0,183.0,57.0
2014,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,112584,,,4.0,CCS,52.0,17.0,13.0,50.0,36.80555555555555,43.75,29.411764705882355,0.0,6.25,8.823529411764707,0.0,3.125,11.76470588235294,55.90277777777778,34.375,11.76470588235294,0.0,0.0,20.588235294117645,0.0,3.125,10.294117647058822,0.0,0.0,29.411764705882355,46.87500000000001,40.625,10.294117647058822,30.034722222222225,21.875,10.294117647058822,0.0,0.0,7.352941176470589,3.6458333333333335,12.5,20.588235294117645,24.07407407407408,15.625,29.411764705882355,36.342592592592595,28.125,69.0,35.0,14.0
2014,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,112586,,,4.0,CCS,113.0,31.0,30.0,14.285714285714285,3.4737299174989156,80.85106382978722,7.563025210084033,0.0,17.02127659574468,0.0,0.0,2.127659574468085,13.445378151260504,27.35562310030395,61.702127659574465,4.201680672268908,0.0,0.0,5.88235294117647,0.0,17.02127659574468,2.5210084033613445,0.0,0.0,8.403361344537815,24.81545809813287,63.829787234042556,5.042016806722689,0.0,42.5531914893617,0.0,0.0,4.25531914893617,1.680672268907563,10.160660008684324,8.51063829787234,4.201680672268908,0.5644811115935738,25.53191489361702,10.084033613445378,11.463308727746417,55.319148936170215,159.0,57.0,38.0
2014,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,112582,,,4.0,CCS,237.0,49.0,68.0,20.503597122302157,0.0,91.66666666666666,7.913669064748201,0.0,11.904761904761903,0.0,0.0,15.476190476190476,12.589928057553957,24.651567944250875,64.28571428571429,2.5179856115107913,0.0,0.0,6.474820143884892,0.0,10.714285714285714,1.4388489208633095,0.0,0.0,14.028776978417264,4.326364692218352,80.95238095238095,9.352517985611511,0.0,52.38095238095239,0.3597122302158274,0.0,2.380952380952381,1.7985611510791366,0.0,11.904761904761903,5.39568345323741,1.4082462253193957,30.952380952380953,15.107913669064748,0.0,60.71428571428571,313.0,92.0,77.0
2014,CIÊNCIAS CONTÁBEIS,14364,,,5.0,CCJE,659.0,103.0,176.0,12.99589603283174,0.0,100.0,5.06155950752394,0.0,18.181818181818183,0.0,0.0,12.987012987012985,9.439124487004104,0.0,97.40259740259741,2.188782489740082,0.0,0.0,3.9671682626538987,0.0,14.285714285714285,0.957592339261286,0.0,0.0,9.028727770177838,0.0,100.0,3.6935704514363885,0.0,73.37662337662337,1.3679890560875512,0.0,3.896103896103896,0.5471956224350205,0.0,24.675324675324674,8.891928864569083,0.0,55.84415584415584,4.1039671682626535,0.0,72.72727272727273,829.0,193.0,198.0
2014,CIÊNCIAS CONTÁBEIS,1125881,,,5.0,CCJE,163.0,33.0,5.0,7.471264367816093,,,1.7241379310344827,,,0.0,,,16.091954022988507,,,1.7241379310344827,,,2.2988505747126435,,,0.5747126436781609,,,5.172413793103448,,,1.7241379310344827,,,0.0,,,0.0,,,5.172413793103448,,,2.2988505747126435,,,218.0,57.0,5.0
2014,CIÊNCIAS ECONÔMICAS,14366,,,4.0,CCJE,716.0,126.0,66.0,11.83206106870229,60.47099627662288,33.81642512077295,4.8346055979643765,0.0,1.932367149758454,0.0,0.0,0.0,12.849872773536896,62.88062605198156,31.88405797101449,1.9083969465648856,0.0,0.0,3.689567430025445,0.0,1.932367149758454,1.1450381679389312,0.0,0.0,8.142493638676845,62.88062605198156,31.88405797101449,3.816793893129771,21.631290940753857,22.22222222222222,0.6361323155216284,1.6919142238835334,0.0,0.0,2.711288900547213,4.3478260869565215,8.9058524173028,50.05136948870965,22.22222222222222,2.926208651399491,16.92788598159442,11.594202898550725,920.0,227.0,70.0
2014,CIÊNCIAS MATEMÁTICAS E DA TERRA,116844,,,3.0,CCMN,320.0,160.0,7.0,59.07335907335908,94.62406520084188,2.5547445255474455,24.71042471042471,35.16188258474765,0.0,5.212355212355212,0.0,1.094890510948905,29.150579150579148,98.3296762348305,1.4598540145985401,5.598455598455598,0.0,0.0,15.057915057915059,36.209753257803044,0.0,4.826254826254826,34.92902243517979,0.0,44.01544401544402,91.5521024584658,2.5547445255474455,21.62162162162162,55.230397205678194,1.094890510948905,2.5096525096525095,8.259818189960145,0.36496350364963503,9.845559845559846,29.944919618467598,0.36496350364963503,34.74903474903475,87.06506649948501,1.824817518248175,24.324324324324326,59.20021494783037,0.7299270072992701,511.0,299.0,7.0
2014,CIÊNCIAS SOCIAIS,14348,,,4.0,CFCH,148.0,42.0,39.0,36.21621621621622,0.0,27.09677419354839,17.2972972972973,0.0,1.935483870967742,7.027027027027027,0.0,3.225806451612903,11.891891891891893,0.0,21.935483870967744,5.405405405405405,0.0,0.0,12.432432432432433,0.0,1.935483870967742,4.324324324324325,0.0,0.0,23.783783783783786,0.0,25.161290322580644,11.891891891891893,59.543937708565075,10.967741935483872,3.2432432432432434,0.0,3.870967741935484,5.405405405405405,0.43381535038932145,8.38709677419355,17.83783783783784,98.92102335928811,12.258064516129032,18.37837837837838,100.0,14.838709677419354,192.0,74.0,42.0
2014,COMPOSIÇÃO DE INTERIOR,14337,,,4.0,CLA,130.0,16.0,26.0,9.027777777777777,29.239766081871338,66.66666666666666,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,13.88888888888889,30.11695906432748,66.66666666666666,0.6944444444444444,0.0,0.0,1.3888888888888888,0.0,0.0,0.6944444444444444,0.0,0.0,7.638888888888889,30.11695906432748,66.66666666666666,0.0,0.0,41.02564102564102,0.0,2.676563202878992,0.0,0.6944444444444444,2.7215474583895634,10.256410256410255,2.083333333333333,10.706252811515968,10.256410256410255,6.944444444444445,20.31039136302294,56.41025641025641,161.0,30.0,26.0
2014,COMPOSIÇÃO PAISAGÍSTICA,14338,,,4.0,CLA,62.0,18.0,15.0,19.047619047619047,21.238244514106583,68.18181818181817,3.1746031746031744,0.0,0.0,3.1746031746031744,0.0,0.0,12.698412698412698,21.238244514106583,68.18181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.047619047619047,21.238244514106583,68.18181818181817,7.936507936507936,0.0,31.818181818181817,1.5873015873015872,0.0,9.090909090909092,3.1746031746031744,15.752351097178682,13.636363636363635,6.349206349206349,14.106583072100316,18.181818181818183,12.698412698412698,13.94984326018809,50.0,70.0,19.0,15.0
2014,COMUNICAÇÃO SOCIAL,14357,,,4.0,CFCH,2.0,0.0,2.0,99.800796812749,97.40045078888055,0.8264462809917356,24.203187250996017,0.0,0.0,12.549800796812749,0.0,0.8264462809917356,63.047808764940235,0.0,0.0,4.681274900398407,0.0,0.0,17.131474103585656,0.0,0.0,3.9840637450199203,0.0,0.0,82.66932270916335,100.0,0.8264462809917356,46.513944223107565,81.41622839969946,0.8264462809917356,3.087649402390438,3.831705484598046,0.0,11.354581673306772,12.321562734785871,0.0,40.33864541832669,85.34184823441021,0.4132231404958678,59.462151394422314,100.0,0.4132231404958678,2.0,0.0,2.0
2014,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,23972,,,4.0,CFCH,212.0,229.0,62.0,100.0,0.0,100.0,4.519774011299435,0.0,2.0408163265306123,13.559322033898304,0.0,100.0,92.09039548022598,0.0,12.244897959183673,0.0,0.0,0.0,4.519774011299435,0.0,2.0408163265306123,0.0,0.0,0.0,100.0,0.0,100.0,59.887005649717516,0.0,77.55102040816327,1.694915254237288,0.0,2.0408163265306123,10.734463276836157,6.984765737280828,6.122448979591836,47.45762711864407,0.0,53.06122448979592,62.71186440677966,0.0,75.51020408163265,248.0,266.0,63.0
2014,COMUNICAÇÃO VISUAL DESIGN,116842,,,4.0,CLA,306.0,44.0,41.0,6.88622754491018,40.458064103384295,53.246753246753244,0.8982035928143712,0.0,0.0,0.0,0.0,0.0,13.77245508982036,40.950674940822715,53.246753246753244,0.0,0.0,0.0,0.5988023952095809,0.0,0.0,0.0,0.0,0.0,6.287425149700598,40.950674940822715,53.246753246753244,1.1976047904191618,13.652357494722025,31.16883116883117,0.0,0.0,1.2987012987012987,1.1976047904191618,0.0,10.38961038961039,2.3952095808383236,17.644424540976264,20.77922077922078,4.491017964071856,28.942486085343226,32.467532467532465,391.0,80.0,41.0
2014,CONSERVAÇÃO E RESTAURAÇÃO,1114294,,,4.0,CLA,82.0,24.0,0.0,20.618556701030926,100.0,0.0,0.0,0.0,0.0,7.216494845360824,0.0,0.0,13.402061855670103,100.0,0.0,2.0618556701030926,0.0,0.0,2.0618556701030926,0.0,0.0,0.0,0.0,0.0,18.556701030927837,100.0,0.0,7.216494845360824,60.0,0.0,1.0309278350515463,7.916666666666666,0.0,0.0,7.916666666666666,0.0,3.0927835051546393,42.5,0.0,17.525773195876287,81.66666666666667,0.0,121.0,44.0,0.0
2014,DANÇA,14372,,,5.0,CCS,131.0,15.0,19.0,15.337423312883436,66.15932642487047,29.6875,4.294478527607362,0.0,0.0,0.0,0.0,0.0,14.723926380368098,0.0,29.6875,0.6134969325153374,0.0,0.0,2.4539877300613497,0.0,0.0,0.0,0.0,0.0,12.883435582822086,66.15932642487047,29.6875,4.294478527607362,6.897668393782384,15.625,1.8404907975460123,3.562176165803109,3.125,0.0,13.625323834196893,4.6875,2.4539877300613497,3.562176165803109,9.375,12.883435582822086,63.43911917098446,20.3125,165.0,27.0,19.0
2014,DANÇA,1107284,,,4.0,CCS,97.0,24.0,7.0,19.81981981981982,73.07692307692307,17.94871794871795,10.81081081081081,0.0,0.0,0.0,0.0,0.0,11.711711711711711,77.24358974358974,17.94871794871795,1.8018018018018018,0.0,0.0,6.306306306306306,0.0,0.0,0.0,0.0,0.0,13.513513513513514,77.24358974358974,17.94871794871795,5.405405405405405,11.538461538461538,12.82051282051282,4.504504504504505,3.8461538461538463,0.0,0.0,19.230769230769234,0.0,4.504504504504505,7.371794871794872,2.564102564102564,15.315315315315313,73.07692307692307,15.384615384615385,133.0,44.0,7.0
2014,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,1114299,,,4.0,CCJE,287.0,66.0,21.0,17.791411042944784,74.67317073170732,17.599999999999998,8.282208588957054,0.0,0.8,0.0,0.0,0.0,16.87116564417178,78.26341463414636,16.8,3.6809815950920246,0.0,0.0,5.521472392638037,0.0,0.8,1.8404907975460123,0.0,0.0,12.269938650306749,78.26341463414636,16.8,3.067484662576687,21.87317073170732,8.0,0.0,5.75609756097561,0.8,2.147239263803681,13.629268292682928,5.6000000000000005,7.975460122699387,56.741463414634154,10.4,9.815950920245399,39.39512195121952,7.199999999999999,393.0,125.0,22.0
2014,DESENHO INDUSTRIAL,33825,,,4.0,CLA,213.0,34.0,40.0,14.754098360655737,7.217521154803384,81.63265306122449,3.278688524590164,0.0,0.0,0.0,0.0,0.0,16.80327868852459,7.217521154803384,81.63265306122449,0.4098360655737705,0.0,0.0,2.459016393442623,0.0,0.0,1.2295081967213115,0.0,0.0,12.295081967213115,7.217521154803384,81.63265306122449,5.327868852459016,0.0,59.183673469387756,0.819672131147541,0.0,6.122448979591836,0.0,0.0,6.122448979591836,6.147540983606557,0.0,42.857142857142854,8.60655737704918,14.683922349427576,38.775510204081634,266.0,58.0,40.0
2014,DIREITO,14363,,,5.0,CCJE,2061.0,261.0,396.0,5.776014109347442,20.773626656927405,75.71701720841301,2.5573192239858904,0.0,0.0,0.0,0.0,0.7648183556405354,11.992945326278658,0.0,74.95219885277247,1.1022927689594355,0.0,0.0,1.8959435626102292,0.0,0.0,0.6172839506172839,0.0,0.0,3.880070546737213,20.773626656927405,75.71701720841301,0.08818342151675485,0.0,40.91778202676864,0.08818342151675485,0.0,1.9120458891013385,0.0,0.0,8.030592734225621,3.218694885361552,16.646257188075133,29.636711281070742,2.5573192239858904,6.481710242693764,46.08030592734226,2651.0,514.0,396.0
2014,EDUCAÇÃO ARTÍSTICA - DESENHO,23969,,,4.0,CLA,59.0,7.0,8.0,25.64102564102564,75.65811965811966,16.0,0.0,0.0,0.0,0.0,0.0,6.0,25.64102564102564,84.78632478632478,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,75.65811965811966,16.0,15.384615384615385,36.068376068376075,10.0,2.564102564102564,5.880341880341881,4.0,0.0,20.34188034188034,2.0,3.8461538461538463,27.076923076923077,12.0,21.794871794871796,72.32478632478632,4.0,68.0,10.0,8.0
2014,EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS,30273,,,4.0,CLA,202.0,39.0,46.0,9.900990099009901,28.298100080278292,62.16216216216216,1.9801980198019802,0.0,0.0,1.4851485148514851,0.0,9.45945945945946,6.435643564356436,39.2092587637142,52.702702702702695,0.0,0.0,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,9.405940594059405,28.298100080278292,62.16216216216216,1.4851485148514851,8.837302649183837,32.432432432432435,0.0,0.0,2.7027027027027026,4.9504950495049505,14.028632592989027,13.513513513513514,5.445544554455446,0.7158148247257158,22.972972972972975,4.455445544554455,33.094728391758096,39.189189189189186,235.0,53.0,46.0
2014,EDUCAÇÃO FÍSICA,44892,,,5.0,CCS,633.0,99.0,110.0,19.473684210526315,18.47584394582575,72.54901960784314,7.105263157894736,0.0,5.88235294117647,0.0,0.0,9.803921568627452,15.394736842105264,0.0,56.86274509803921,2.1052631578947367,0.0,0.0,5.263157894736842,0.0,0.6535947712418301,1.1842105263157896,0.0,0.0,14.210526315789473,19.210295802169664,71.89542483660131,5.394736842105264,0.0,38.56209150326798,1.4473684210526316,2.1764032073310426,1.9607843137254901,2.631578947368421,0.0,15.032679738562091,14.473684210526317,12.748467084428272,47.712418300653596,5.0,11.188599151000606,24.836601307189543,804.0,192.0,111.0
2014,EDUCAÇÃO FÍSICA,44893,,,4.0,CCS,673.0,114.0,109.0,20.727272727272727,35.58869488416333,55.1219512195122,4.848484848484849,0.0,6.829268292682928,0.0,0.0,8.780487804878048,21.454545454545453,54.246891772538895,39.51219512195122,1.4545454545454546,0.0,0.0,4.242424242424243,0.0,1.951219512195122,1.575757575757576,0.0,0.0,16.484848484848484,38.286568381004145,53.170731707317074,5.454545454545454,0.0,25.365853658536587,1.575757575757576,1.710034649093009,3.414634146341464,4.0,2.673415313540322,7.317073170731707,13.333333333333334,18.60792173381344,22.926829268292686,7.3939393939393945,25.44058699639921,32.19512195121951,865.0,211.0,113.0
2014,ENFERMAGEM E OBSTETRÍCIA,26611,,,4.0,CCS,400.0,77.0,96.0,12.5,24.651227678571423,68.75,7.2727272727272725,0.0,3.4722222222222223,0.0,0.0,5.555555555555555,14.772727272727273,35.43836805555555,59.72222222222222,3.1818181818181817,0.0,0.0,5.227272727272727,0.0,2.083333333333333,2.9545454545454546,0.0,0.0,7.2727272727272725,27.827380952380953,66.66666666666666,2.0454545454545454,1.4477926587301586,31.944444444444443,1.5909090909090908,0.0,6.944444444444445,3.6363636363636362,6.088789682539682,10.416666666666668,2.5,8.176773313492063,4.861111111111112,10.0,18.84610615079365,63.888888888888886,535.0,150.0,99.0
2014,ENGENHARIA AMBIENTAL,83486,,,5.0,CT,181.0,27.0,30.0,6.741573033707865,28.671328671328666,68.18181818181817,6.179775280898876,0.0,0.0,0.0,0.0,0.0,5.617977528089887,0.0,68.18181818181817,2.247191011235955,0.0,0.0,5.056179775280898,0.0,0.0,0.5617977528089888,0.0,0.0,1.6853932584269662,28.671328671328666,68.18181818181817,1.1235955056179776,0.0,45.45454545454545,1.1235955056179776,2.3776223776223775,0.0,1.6853932584269662,4.755244755244755,11.363636363636363,4.49438202247191,34.82517482517482,20.454545454545457,2.247191011235955,0.0,47.72727272727273,213.0,47.0,30.0
2014,ENGENHARIA CIVIL,14351,,,5.0,CT,771.0,87.0,151.0,7.478890229191798,0.0,100.0,1.9300361881785282,0.0,0.0,0.0,0.0,0.0,10.012062726176115,0.0,100.0,0.48250904704463204,0.0,0.0,1.3268998793727382,0.0,0.0,0.48250904704463204,0.0,0.0,6.15199034981906,0.0,100.0,3.0156815440289506,0.0,81.75182481751825,0.12062726176115801,0.0,0.7299270072992701,0.8443908323281062,0.0,9.48905109489051,4.2219541616405305,0.0,72.26277372262774,3.2569360675512664,0.0,37.95620437956204,921.0,154.0,151.0
2014,ENGENHARIA DE ALIMENTOS,83910,,,5.0,CT,125.0,23.0,12.0,19.310344827586206,67.10402999062794,27.27272727272727,8.96551724137931,0.0,0.0,0.0,0.0,0.0,15.862068965517242,0.0,27.27272727272727,2.7586206896551726,0.0,0.0,6.206896551724138,0.0,0.0,2.7586206896551726,0.0,0.0,13.10344827586207,67.10402999062794,27.27272727272727,8.96551724137931,13.636363636363638,20.454545454545457,0.6896551724137931,0.0,2.272727272727273,0.0,2.7413308341143394,4.545454545454546,7.586206896551724,42.17432052483599,9.090909090909092,11.724137931034482,35.1921274601687,18.181818181818183,160.0,43.0,12.0
2014,ENGENHARIA DE BIOPROCESSOS,83936,,,5.0,CT,151.0,23.0,13.0,16.16766467065868,67.58571086070486,30.23255813953488,5.389221556886228,0.0,2.3255813953488373,0.0,0.0,0.0,17.964071856287426,0.0,27.906976744186046,3.592814371257485,0.0,0.0,4.790419161676647,0.0,0.0,2.9940119760479043,0.0,0.0,11.377245508982035,67.58571086070486,30.23255813953488,5.389221556886228,14.193239031407337,23.25581395348837,0.5988023952095809,0.0,2.3255813953488373,2.9940119760479043,12.46703428434428,0.0,10.179640718562874,32.63006473267801,11.627906976744185,5.9880239520958085,38.743706545193,18.6046511627907,184.0,44.0,13.0
2014,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,83904,,,5.0,CT,126.0,19.0,20.0,12.949640287769784,28.52852852852853,66.66666666666666,3.597122302158273,0.0,0.0,0.0,0.0,0.0,15.107913669064748,0.0,66.66666666666666,0.7194244604316548,0.0,0.0,2.877697841726619,0.0,0.0,1.4388489208633095,0.0,0.0,10.071942446043165,28.52852852852853,66.66666666666666,4.316546762589928,6.066066066066066,53.333333333333336,0.0,0.0,3.3333333333333335,0.7194244604316548,3.573573573573573,3.3333333333333335,12.23021582733813,34.26426426426426,56.666666666666664,0.7194244604316548,0.0,10.0,153.0,32.0,20.0
2014,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,83906,,,5.0,CT,112.0,16.0,17.0,15.079365079365079,13.692307692307695,68.0,6.349206349206349,0.0,0.0,0.0,0.0,0.0,15.873015873015872,0.0,68.0,3.968253968253968,0.0,0.0,5.555555555555555,0.0,0.0,1.5873015873015872,0.0,0.0,9.523809523809524,13.692307692307695,68.0,5.555555555555555,4.76923076923077,52.0,2.380952380952381,0.0,0.0,0.0,0.0,12.0,12.698412698412698,15.846153846153847,60.0,2.380952380952381,0.0,8.0,136.0,29.0,17.0
2014,ENGENHARIA DE MATERIAIS,14368,,,5.0,CT,154.0,25.0,28.0,10.975609756097562,11.616161616161616,70.0,1.8292682926829267,0.0,0.0,0.0,0.0,0.0,17.073170731707318,0.0,70.0,1.2195121951219512,0.0,0.0,2.4390243902439024,0.0,0.0,0.6097560975609756,0.0,0.0,8.536585365853659,11.616161616161616,70.0,1.2195121951219512,0.0,42.5,0.0,0.0,2.5,0.6097560975609756,0.0,15.0,8.536585365853659,8.005050505050503,42.5,2.4390243902439024,16.641414141414142,27.500000000000004,191.0,45.0,28.0
2014,ENGENHARIA DE PETRÓLEO,83908,,,5.0,CT,144.0,26.0,13.0,8.333333333333332,60.74993912831751,35.13513513513514,5.555555555555555,0.0,0.0,0.0,0.0,0.0,9.722222222222223,0.0,35.13513513513514,4.166666666666666,0.0,0.0,5.555555555555555,0.0,0.0,3.4722222222222223,0.0,0.0,2.7777777777777777,60.74993912831751,35.13513513513514,0.6944444444444444,38.178719259800346,18.91891891891892,2.083333333333333,2.994886778670563,0.0,0.0,6.038470903335769,5.405405405405405,4.166666666666666,50.54784514243974,21.62162162162162,4.166666666666666,16.240564889213537,13.513513513513514,177.0,45.0,13.0
2014,ENGENHARIA DE PRODUÇÃO,14352,,,5.0,CT,406.0,49.0,81.0,0.975609756097561,19.732043760900584,76.41509433962264,1.707317073170732,0.0,0.0,0.0,0.0,0.9433962264150944,7.073170731707316,0.0,75.47169811320755,0.975609756097561,0.0,0.0,1.4634146341463417,0.0,0.0,0.975609756097561,0.0,0.0,0.0,19.732043760900584,76.41509433962264,0.0,0.0,58.490566037735846,0.0,0.0,0.9433962264150944,0.7317073170731708,3.815865969029121,3.7735849056603774,0.7317073170731708,10.567623275725383,56.60377358490566,0.24390243902439024,11.368320913270967,19.81132075471698,495.0,89.0,81.0
2014,ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO,85825,,,5.0,CT,372.0,58.0,43.0,15.277777777777779,56.54534590704803,36.75213675213676,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,13.657407407407407,0.0,36.75213675213676,0.6944444444444444,0.0,0.0,2.314814814814815,0.0,0.0,0.23148148148148145,0.0,0.0,12.962962962962962,56.54534590704803,36.75213675213676,5.092592592592593,16.35362273660146,29.914529914529915,0.23148148148148145,0.0,0.8547008547008548,0.23148148148148145,8.705478918244875,5.128205128205128,13.657407407407407,46.3694697737251,31.62393162393162,1.6203703703703702,16.34323123684826,5.128205128205128,469.0,103.0,43.0
2014,ENGENHARIA ELÉTRICA,14350,,,5.0,CT,419.0,61.0,45.0,11.11111111111111,42.70617818378585,50.56179775280899,2.9914529914529915,0.0,0.0,0.0,0.0,0.0,12.606837606837606,0.0,50.56179775280899,1.0683760683760684,0.0,0.0,2.3504273504273505,0.0,0.0,0.2136752136752137,0.0,0.0,8.76068376068376,42.70617818378585,50.56179775280899,1.9230769230769231,8.161186618709614,31.46067415730337,0.0,0.0,4.49438202247191,1.282051282051282,0.0,7.865168539325842,9.401709401709402,42.21918069834802,38.20224719101123,1.7094017094017095,5.602062577585384,12.359550561797752,522.0,106.0,45.0
2014,ENGENHARIA MECÂNICA,14355,,,5.0,CT,663.0,74.0,142.0,5.359661495063469,0.0,100.0,0.9873060648801129,0.0,0.0,0.0,0.0,0.7194244604316548,10.719322990126939,0.0,100.0,0.0,0.0,0.0,0.7052186177715092,0.0,0.0,0.0,0.0,0.0,4.65444287729196,0.0,100.0,2.1156558533145273,0.0,73.38129496402878,0.0,0.7779970713694532,2.158273381294964,0.0,0.0,13.66906474820144,4.9365303244005645,0.0,89.20863309352518,0.4231311706629055,2.246132297701662,12.949640287769784,807.0,136.0,142.0
2014,ENGENHARIA METALÚRGICA,14353,,,5.0,CT,136.0,18.0,23.0,22.699386503067483,28.604166666666664,57.49999999999999,7.361963190184049,0.0,0.0,1.8404907975460123,0.0,0.0,13.496932515337424,0.0,57.49999999999999,4.294478527607362,0.0,0.0,6.134969325153374,0.0,0.0,2.4539877300613497,0.0,0.0,16.56441717791411,28.604166666666664,57.49999999999999,5.521472392638037,21.14583333333333,37.5,2.4539877300613497,0.0,5.0,1.8404907975460123,0.0,10.0,15.337423312883436,23.458333333333332,40.0,7.361963190184049,15.916666666666664,17.5,166.0,40.0,23.0
2014,ENGENHARIA NAVAL E OCEÂNICA,14354,,,5.0,CT,402.0,44.0,67.0,6.235565819861432,2.212806026365348,93.05555555555556,1.6166281755196306,0.0,0.0,0.0,0.0,0.0,10.392609699769054,0.0,93.05555555555556,0.4618937644341801,0.0,0.0,1.6166281755196306,0.0,0.0,0.6928406466512702,0.0,0.0,4.618937644341801,2.212806026365348,93.05555555555556,0.0,0.0,61.111111111111114,0.4618937644341801,0.0,1.3888888888888888,0.4618937644341801,0.0,13.88888888888889,5.773672055427252,0.0,80.55555555555556,0.4618937644341801,5.787037037037037,12.5,488.0,82.0,67.0
2014,ENGENHARIA NUCLEAR,1114293,,,5.0,CT,67.0,17.0,8.0,17.56756756756757,,,8.108108108108109,,,0.0,,,17.56756756756757,,,2.7027027027027026,,,4.054054054054054,,,0.0,,,13.513513513513514,,,0.0,,,2.7027027027027026,,,1.3513513513513513,,,10.81081081081081,,,6.756756756756757,,,93.0,32.0,8.0
2014,ENGENHARIA QUÍMICA,14367,,,5.0,CT,751.0,108.0,99.0,7.116564417177915,59.551469180704444,38.671875,2.208588957055215,0.0,0.0,0.0,0.0,1.953125,12.76073619631902,0.0,36.71875,0.6134969325153374,0.0,0.0,1.5950920245398774,0.0,0.0,0.8588957055214724,0.0,0.0,5.521472392638037,59.551469180704444,38.671875,1.8404907975460123,35.0760911179173,29.6875,0.1226993865030675,0.0,1.171875,0.0,6.945707312404288,4.6875,4.662576687116564,28.075349349157737,23.4375,2.4539877300613497,33.73133614088821,15.234375,953.0,196.0,99.0
