CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,CONCLUINTES,CONCLUINTES_FEM,CONCLUINTES_MASC,CONCLUINTES_DIURNO,CONCLUINTES_NOTURNO,CONCLUINTES_0_17,CONCLUINTES_18_24,CONCLUINTES_25_29,CONCLUINTES_30_34,CONCLUINTES_35_39,CONCLUINTES_40_49,CONCLUINTES_50_59,CONCLUINTES_60_MAIS,CONCLUINTES_BRANCA,CONCLUINTES_PRETA,CONCLUINTES_PARDA,CONCLUINTES_AMARELA,CONCLUINTES_INDIGENA,CONCLUINTES_CORND,CONCLUINTES_NACBRAS,CONCLUINTES_NACESTRANG,CONCLUINTES_DEFICIENTE,CONCLUINTES_FINANC,CONCLUINTES_FINANC_REEMB,CONCLUINTES_FIES,CONCLUINTES_RPFIES,CONCLUINTES_FINANC_REEMB_OUTROS,CONCLUINTES_FINANC_NREEMB,CONCLUINTES_PROUNII,CONCLUINTES_PROUNIP,CONCLUINTES_NRPFIES,CONCLUINTES_FINANC_NREEMB_OUTROS,CONCLUINTES_RESERVA_VAGA,CONCLUINTES_RVREDEPUBLICA,CONCLUINTES_RVETNICO,CONCLUINTES_RVPDEF,CONCLUINTES_RVSOCIAL_RF,CONCLUINTES_RVOUTROS,CONCLUINTES_PROCESCPUBLICA,CONCLUINTES_PROCESCPRIVADA,CONCLUINTES_PROCNAOINFORMADA,CONCLUINTES_PARFOR,CONCLUINTES_APOIO_SOCIAL,CONCLUINTES_ATIV_EXTRACURRICULAR,CONCLUINTES_MOB_ACADEMICA,CONCLUINTES_AMPLA
14363,2020,CCJE,DIREITO,335.0,183.0,152.0,242.0,93.0,0.0,184.0,116.0,17.0,8.0,5.0,5.0,0.0,176.0,26.0,104.0,4.0,0.0,25.0,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,85.0,0.0,70.0,0.0,161.0,164.0,10.0,0.0,335.0,67.0,0.0,188.0
30273,2020,CLA,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,26.0,18.0,8.0,26.0,0.0,0.0,4.0,9.0,8.0,2.0,2.0,1.0,0.0,8.0,5.0,11.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,6.0,0.0,8.0,0.0,17.0,6.0,3.0,1.0,26.0,7.0,0.0,13.0
23969,2020,CLA,EDUCAÇÃO ARTÍSTICA - DESENHO,4.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,2.0
44892,2020,CCS,EDUCAÇÃO FÍSICA,97.0,31.0,66.0,49.0,48.0,0.0,35.0,37.0,12.0,8.0,3.0,1.0,1.0,37.0,6.0,50.0,1.0,0.0,3.0,97.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,27.0,0.0,17.0,0.0,55.0,39.0,3.0,0.0,97.0,16.0,0.0,54.0
44893,2020,CCS,EDUCAÇÃO FÍSICA,129.0,63.0,66.0,129.0,0.0,0.0,52.0,49.0,17.0,8.0,3.0,0.0,0.0,53.0,24.0,39.0,1.0,0.0,12.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,27.0,0.0,28.0,0.0,69.0,50.0,10.0,0.0,129.0,21.0,0.0,76.0
26611,2020,CCS,ENFERMAGEM,104.0,98.0,6.0,104.0,0.0,0.0,62.0,38.0,2.0,1.0,1.0,0.0,0.0,47.0,14.0,39.0,0.0,1.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,30.0,0.0,34.0,0.0,56.0,48.0,0.0,0.0,104.0,58.0,0.0,51.0
83486,2020,CT,ENGENHARIA AMBIENTAL,22.0,14.0,8.0,22.0,0.0,0.0,7.0,12.0,2.0,1.0,0.0,0.0,0.0,12.0,1.0,7.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,3.0,0.0,8.0,12.0,2.0,0.0,22.0,1.0,0.0,15.0
14351,2020,CT,ENGENHARIA CIVIL,132.0,36.0,96.0,132.0,0.0,0.0,64.0,61.0,6.0,1.0,0.0,0.0,0.0,75.0,6.0,37.0,1.0,0.0,13.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,24.0,0.0,20.0,0.0,54.0,68.0,10.0,0.0,132.0,12.0,0.0,84.0
83910,2020,CT,ENGENHARIA DE ALIMENTOS,6.0,2.0,4.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,6.0,0.0,0.0,4.0
83936,2020,CT,ENGENHARIA DE BIOPROCESSOS,19.0,12.0,7.0,19.0,0.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,1.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,7.0,8.0,4.0,0.0,19.0,1.0,0.0,15.0
83904,2020,CT,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,8.0,1.0,7.0,8.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,8.0
83906,2020,CT,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,7.0,2.0,5.0,7.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,7.0,1.0,0.0,6.0
14368,2020,CT,ENGENHARIA DE MATERIAIS,24.0,6.0,18.0,24.0,0.0,0.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,7.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,6.0,0.0,2.0,0.0,14.0,9.0,1.0,0.0,24.0,2.0,0.0,13.0
83908,2020,CT,ENGENHARIA DE PETRÓLEO,16.0,4.0,12.0,16.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,1.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,11.0,2.0,0.0,16.0,0.0,0.0,13.0
14352,2020,CT,ENGENHARIA DE PRODUÇÃO,88.0,29.0,59.0,88.0,0.0,0.0,55.0,30.0,3.0,0.0,0.0,0.0,0.0,50.0,2.0,21.0,0.0,0.0,15.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,16.0,0.0,10.0,0.0,30.0,56.0,2.0,0.0,88.0,0.0,0.0,58.0
85825,2020,CT,ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO,39.0,11.0,28.0,39.0,0.0,0.0,12.0,25.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,7.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,3.0,0.0,19.0,14.0,6.0,0.0,39.0,3.0,0.0,28.0
14350,2020,CT,ENGENHARIA ELÉTRICA,54.0,7.0,47.0,54.0,0.0,0.0,14.0,37.0,2.0,1.0,0.0,0.0,0.0,38.0,1.0,11.0,0.0,0.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,5.0,0.0,7.0,0.0,20.0,25.0,9.0,0.0,54.0,3.0,0.0,39.0
14355,2020,CT,ENGENHARIA MECÂNICA,87.0,12.0,75.0,87.0,0.0,0.0,34.0,52.0,1.0,0.0,0.0,0.0,0.0,54.0,3.0,18.0,2.0,0.0,10.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,11.0,0.0,9.0,0.0,26.0,55.0,6.0,0.0,87.0,0.0,0.0,64.0
14353,2020,CT,ENGENHARIA METALÚRGICA,10.0,1.0,9.0,10.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,10.0,1.0,0.0,8.0
14354,2020,CT,ENGENHARIA NAVAL E OCEÂNICA,34.0,10.0,24.0,34.0,0.0,0.0,10.0,21.0,2.0,1.0,0.0,0.0,0.0,22.0,1.0,7.0,0.0,1.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,2.0,0.0,10.0,16.0,8.0,0.0,34.0,1.0,0.0,26.0
1114293,2020,CT,ENGENHARIA NUCLEAR,8.0,3.0,5.0,8.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0
14367,2020,CT,ENGENHARIA QUÍMICA,112.0,50.0,62.0,80.0,32.0,0.0,46.0,59.0,7.0,0.0,0.0,0.0,0.0,71.0,2.0,27.0,1.0,0.0,11.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,18.0,0.0,16.0,0.0,46.0,58.0,8.0,0.0,112.0,7.0,0.0,75.0
14330,2020,CCMN,ESTATÍSTICA,12.0,5.0,7.0,12.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,4.0,0.0,5.0,7.0,0.0,0.0,12.0,0.0,0.0,7.0
14369,2020,CCS,FARMÁCIA,138.0,104.0,34.0,85.0,53.0,0.0,35.0,87.0,13.0,2.0,1.0,0.0,0.0,75.0,7.0,43.0,3.0,1.0,9.0,137.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,17.0,0.0,25.0,0.0,63.0,56.0,19.0,0.0,138.0,8.0,0.0,89.0
14373,2020,CCS,FISIOTERAPIA,71.0,58.0,13.0,71.0,0.0,0.0,46.0,22.0,1.0,1.0,0.0,1.0,0.0,32.0,7.0,25.0,1.0,0.0,6.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,18.0,0.0,14.0,0.0,37.0,34.0,0.0,0.0,71.0,28.0,0.0,38.0
14376,2020,CCS,FONOAUDIOLOGIA,70.0,63.0,7.0,70.0,0.0,0.0,51.0,11.0,4.0,1.0,2.0,1.0,0.0,36.0,5.0,24.0,1.0,0.0,4.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,15.0,0.0,12.0,0.0,35.0,34.0,1.0,0.0,70.0,5.0,0.0,42.0
14323,2020,CCMN,FÍSICA,12.0,0.0,12.0,12.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,12.0,4.0,0.0,9.0
44363,2020,CCMN,FÍSICA,10.0,3.0,7.0,0.0,10.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,10.0,2.0,0.0,7.0
29307,2020,CCMN,FÍSICA MÉDICA,4.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0
1125886,2020,CCS,GASTRONOMIA,20.0,13.0,7.0,20.0,0.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,7.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,2.0,0.0,9.0,11.0,0.0,0.0,20.0,7.0,0.0,12.0
14326,2020,CCMN,GEOGRAFIA,35.0,20.0,15.0,0.0,35.0,0.0,13.0,15.0,1.0,4.0,0.0,2.0,0.0,25.0,4.0,6.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,3.0,0.0,19.0,15.0,1.0,0.0,35.0,4.0,0.0,26.0
314326,2020,CCMN,GEOGRAFIA,25.0,11.0,14.0,25.0,0.0,0.0,14.0,9.0,1.0,1.0,0.0,0.0,0.0,12.0,4.0,6.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,7.0,0.0,3.0,0.0,11.0,14.0,0.0,0.0,25.0,10.0,0.0,17.0
14327,2020,CCMN,GEOLOGIA,34.0,17.0,17.0,34.0,0.0,0.0,7.0,23.0,4.0,0.0,0.0,0.0,0.0,16.0,4.0,13.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,7.0,0.0,4.0,0.0,16.0,15.0,3.0,0.0,34.0,1.0,0.0,20.0
1114296,2020,CCJE,GESTÃO PÚBLICA PARA O DESENVOLVIMENTO ECONÔMICO E SOCIAL,36.0,16.0,20.0,36.0,0.0,0.0,12.0,16.0,6.0,2.0,0.0,0.0,0.0,15.0,4.0,10.0,2.0,1.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,8.0,0.0,7.0,0.0,18.0,15.0,3.0,0.0,36.0,1.0,0.0,21.0
113332,2020,CLA,HISTÓRIA DA ARTE,29.0,27.0,2.0,29.0,0.0,0.0,6.0,14.0,8.0,1.0,0.0,0.0,0.0,16.0,5.0,4.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,2.0,0.0,13.0,10.0,6.0,0.0,29.0,5.0,0.0,20.0
1114221,2020,CLA,LETRAS - PORTUGUÊS E ALEMÃO,7.0,3.0,4.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,7.0,1.0,0.0,4.0
1114225,2020,CLA,LETRAS - PORTUGUÊS E ESPANHOL,17.0,15.0,2.0,17.0,0.0,0.0,9.0,4.0,1.0,1.0,1.0,1.0,0.0,8.0,3.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,2.0,0.0,8.0,8.0,1.0,1.0,17.0,6.0,0.0,11.0
1114226,2020,CLA,LETRAS - PORTUGUÊS E FRANCÊS,20.0,16.0,4.0,20.0,0.0,0.0,11.0,4.0,3.0,0.0,0.0,0.0,2.0,10.0,5.0,4.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,1.0,0.0,12.0,7.0,1.0,0.0,20.0,2.0,0.0,13.0
1299978,2020,CLA,LETRAS - PORTUGUÊS E GREGO,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1299979,2020,CLA,LETRAS - PORTUGUÊS E HEBRAICO,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0
1114229,2020,CLA,LETRAS - PORTUGUÊS E INGLÊS,32.0,23.0,9.0,32.0,0.0,0.0,18.0,8.0,2.0,2.0,2.0,0.0,0.0,18.0,2.0,9.0,1.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0,10.0,19.0,3.0,0.0,32.0,6.0,0.0,25.0
1299976,2020,CLA,LETRAS - PORTUGUÊS E ITALIANO,10.0,9.0,1.0,10.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,10.0,1.0,0.0,7.0
1114231,2020,CLA,LETRAS - PORTUGUÊS E JAPONÊS,5.0,4.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0
1114230,2020,CLA,LETRAS - PORTUGUÊS E LATIM,4.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0
1114224,2020,CLA,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,75.0,57.0,18.0,51.0,24.0,0.0,25.0,28.0,7.0,5.0,5.0,3.0,2.0,36.0,13.0,23.0,0.0,0.0,3.0,74.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,16.0,0.0,7.0,0.0,46.0,24.0,5.0,0.0,75.0,14.0,0.0,45.0
1114223,2020,CLA,LETRAS - PORTUGUÊS E RUSSO,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1114222,2020,CLA,LETRAS - PORTUGUÊS E ÁRABE,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0
14328,2020,CCMN,MATEMÁTICA,24.0,9.0,15.0,17.0,7.0,0.0,10.0,11.0,3.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,2.0,0.0,9.0,15.0,0.0,0.0,24.0,5.0,0.0,17.0
314328,2020,CCMN,MATEMÁTICA,13.0,2.0,11.0,13.0,0.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,2.0,0.0,7.0,6.0,0.0,0.0,13.0,1.0,0.0,7.0
71061,2020,CCMN,MATEMÁTICA APLICADA,23.0,3.0,20.0,23.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,7.0,16.0,0.0,0.0,23.0,8.0,0.0,18.0
14359,2020,CCS,MEDICINA,204.0,108.0,96.0,204.0,0.0,0.0,51.0,130.0,19.0,4.0,0.0,0.0,0.0,107.0,6.0,67.0,3.0,0.0,21.0,201.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,56.0,0.0,52.0,0.0,102.0,98.0,4.0,0.0,204.0,120.0,0.0,104.0
14325,2020,CCMN,METEOROLOGIA,9.0,8.0,1.0,9.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,9.0,2.0,0.0,6.0
122390,2020,CLA,MÙSICA - REGÊNCIA CORAL,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0
85786,2020,CLA,MÚSICA,16.0,9.0,7.0,16.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,1.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,2.0,0.0,6.0,9.0,1.0,0.0,16.0,5.0,0.0,12.0
1114300,2020,CLA,MÚSICA - BANDOLIM,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
35558,2020,CLA,MÚSICA - CANTO,7.0,6.0,1.0,7.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,7.0,2.0,0.0,5.0
45202,2020,CLA,MÚSICA - CLARINETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33821,2020,CLA,MÚSICA - COMPOSIÇÃO,7.0,1.0,6.0,7.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,2.0,0.0,7.0
99324,2020,CLA,MÚSICA - CRAVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45135,2020,CLA,MÚSICA - FAGOTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45137,2020,CLA,MÚSICA - FLAUTA,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45128,2020,CLA,MÚSICA - HARPA,3.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0
