,NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,TP_REDE,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO2,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
190211,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E FRANCÊS,107798,Letras português francês,"""0231L15""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,31,31,0,0,24,0,7,0,241,241,0,0,240,0,1,0,23,18,5,23,0,23,0,23,0,0,0,0,0,0,0,0,3,16,2,1,1,0,0,0,10,3,6,1,0,3,46,36,10,46,0,2,27,7,6,1,0,2,1,23,5,11,2,0,5,6,2,4,6,0,0,1,3,2,0,0,0,0,4,0,2,0,0,0,23,0,46,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,6,0,7,0,18,18,9,0,8,0,1,1,0,0,0,0,25,2,5,0,12,11,0,25,19,2,3,2,1,0,0,0,0,78,23,46,6,14,0,10,3,0,0,0,0
190212,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E FRANCÊS,1114226,Letras português francês formação de professor,"""0115L14""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,46,46,0,0,36,0,10,0,295,295,0,0,283,0,12,0,40,34,6,40,0,36,0,36,0,0,0,0,0,4,0,0,0,30,7,3,0,0,0,0,23,3,10,0,0,4,186,143,43,186,0,0,131,29,11,2,5,5,3,83,30,55,1,1,16,20,16,4,20,0,0,11,4,3,0,0,0,2,10,5,4,0,0,1,40,0,186,0,20,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,11,0,10,0,88,88,57,0,44,0,7,7,4,0,1,0,36,8,7,0,24,16,0,107,74,5,12,7,1,0,0,0,0,237,40,186,20,74,3,70,2,0,0,0,0
190213,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E GREGO,107800,Letras português línguas estrangeiras clássicas,"""0231L20""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,12,12,0,0,8,0,4,0,61,61,0,0,61,0,0,0,8,2,6,8,0,8,0,8,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,1,2,3,0,0,2,12,7,5,12,0,0,5,3,0,1,1,2,0,5,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,1,0,3,3,3,0,1,0,0,0,0,0,0,0,12,0,1,0,5,3,0,5,7,0,0,0,0,0,0,0,0,25,8,12,0,2,0,2,0,0,0,0,0
190214,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E GREGO,1299978,Letras português línguas estrangeiras clássicas formação de professor,"""0115L19""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,17,17,0,0,12,0,5,0,107,107,0,0,106,0,1,0,12,9,3,12,0,11,0,11,0,0,0,0,0,1,0,0,0,9,0,2,0,1,0,0,2,0,8,0,0,2,46,33,13,46,0,0,28,3,5,3,4,2,1,13,10,17,0,0,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,5,0,20,20,18,0,15,0,1,1,1,0,1,0,16,2,1,0,7,5,0,26,19,1,1,0,0,0,0,0,0,65,12,46,1,17,1,15,0,0,0,0,0
190215,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E HEBRAICO,107783,Letras português outras línguas estrangeiras modernas,"""0231L21""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,10,10,0,0,6,0,4,0,72,72,0,0,68,0,4,0,6,1,5,6,0,6,0,6,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,1,2,0,0,1,10,6,4,10,0,0,5,2,2,0,0,1,0,3,1,4,1,0,1,2,2,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,6,0,10,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,4,4,2,0,1,0,1,1,1,0,0,0,7,1,1,0,4,2,0,6,4,0,1,1,0,0,0,0,0,19,6,10,2,5,0,4,0,0,0,0,0
190216,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E HEBRAICO,1299979,Letras português outras línguas estrangeiras modernas formação de professor,"""0115L20""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,15,15,0,0,9,0,6,0,148,148,0,0,147,0,1,0,9,6,3,9,0,9,0,9,0,0,0,0,0,0,0,0,1,4,1,0,1,1,1,0,1,1,6,1,0,0,36,17,19,36,0,1,18,6,0,4,3,3,1,9,5,18,2,0,2,2,1,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,9,0,35,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,17,17,13,0,9,0,0,0,0,0,0,0,6,1,1,0,7,2,0,25,11,0,1,1,0,0,0,0,0,44,9,36,2,18,0,15,0,0,0,0,0
190217,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E INGLÊS,107804,Letras português inglês,"""0231L16""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,59,59,0,0,48,0,11,0,794,794,0,0,787,0,7,0,49,40,9,49,0,47,0,47,0,0,0,0,0,2,0,0,0,44,4,1,0,0,0,0,18,7,18,1,0,5,144,119,25,144,0,0,102,31,9,1,0,1,0,75,15,41,1,0,12,18,14,4,18,0,0,7,6,5,0,0,0,0,12,2,3,0,0,1,49,0,143,1,17,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,14,0,10,0,55,55,31,2,25,0,3,3,2,0,0,0,66,0,7,0,25,24,0,63,77,4,4,13,1,0,0,0,0,217,49,144,18,43,0,36,3,0,0,0,0
190218,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E INGLÊS,1114229,Letras português inglês formação de professor,"""0115L15""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,88,88,0,0,72,0,16,0,1228,1228,0,0,1201,0,27,0,81,65,16,81,0,72,0,72,0,0,0,0,0,9,0,0,1,73,3,3,0,1,0,0,37,11,22,0,0,11,362,274,88,362,0,1,275,52,22,5,6,1,0,175,53,103,3,0,28,32,23,9,32,0,0,18,8,2,2,2,0,0,18,2,9,1,0,2,81,0,362,0,32,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,20,0,18,0,169,169,93,2,78,0,7,7,5,0,0,0,78,10,19,0,38,43,0,185,173,4,10,19,3,0,0,0,0,469,81,362,32,136,3,123,6,1,0,1,0
190219,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E ITALIANO,107802,Letras português italiano,"""0231L17""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,18,18,0,0,16,0,2,0,172,172,0,0,171,0,1,0,16,11,5,16,0,16,0,16,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,0,5,2,6,0,0,3,33,23,10,33,0,1,15,5,6,2,3,0,1,12,7,9,0,0,5,5,4,1,5,0,0,0,2,1,0,2,0,0,2,3,0,0,0,0,16,0,33,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,4,0,13,13,8,0,5,0,2,2,1,0,0,0,22,1,1,0,10,6,0,16,14,3,3,1,1,0,0,0,0,57,16,33,5,7,0,7,0,0,0,0,0
190220,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E ITALIANO,1299976,Letras português italiano formação de professor,"""0115L16""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,27,27,0,0,24,0,3,0,225,225,0,0,220,0,5,0,26,18,8,26,0,23,0,23,0,0,0,0,0,3,0,0,1,20,3,2,0,0,0,0,12,6,5,0,0,3,122,93,29,122,0,1,76,27,12,2,2,2,0,57,22,34,2,0,7,10,9,1,10,0,0,6,3,1,0,0,0,0,5,1,2,1,0,1,26,0,122,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9,0,5,0,61,61,38,0,30,0,3,3,2,0,1,0,36,3,2,0,15,11,0,67,52,3,4,5,1,0,0,0,0,163,26,122,10,41,1,38,1,0,0,0,0
190221,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E JAPONÊS,107808,Letras português japonês,"""0231L18""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,7,7,0,0,6,0,1,0,134,134,0,0,133,0,1,0,6,3,3,6,0,6,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,1,3,0,0,0,23,11,12,23,0,0,12,9,2,0,0,0,0,13,0,9,0,0,1,2,0,2,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,6,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,0,8,8,5,0,4,0,1,1,1,0,0,0,10,1,1,0,3,3,0,10,12,1,1,1,0,0,0,0,0,35,6,23,2,6,0,6,0,0,0,0,0
190222,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E JAPONÊS,1114231,Letras português japonês formação de professor,"""0115L17""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,11,11,0,0,10,0,1,0,203,203,0,0,203,0,0,0,10,6,4,10,0,10,0,10,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,4,0,4,0,0,2,46,26,20,46,0,0,34,11,1,0,0,0,0,21,4,15,0,1,5,5,4,1,5,0,0,2,3,0,0,0,0,0,2,0,3,0,0,0,10,0,46,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,24,24,16,0,13,0,3,3,1,0,1,0,9,1,3,0,5,5,0,24,22,0,3,2,0,0,0,0,0,59,10,46,5,9,0,7,1,0,0,0,0
190223,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E LATIM,107806,Letras português línguas estrangeiras clássicas,"""0231L20""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,29,29,0,0,20,0,9,0,166,166,0,0,165,0,1,0,20,13,7,20,0,20,0,20,0,0,0,0,0,0,0,0,0,16,2,1,0,0,1,0,5,3,9,0,0,3,33,24,9,33,0,0,16,5,6,2,1,2,1,9,8,14,0,0,2,5,3,2,5,0,0,0,0,4,0,0,1,0,3,1,1,0,0,0,20,0,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,0,7,0,14,14,10,0,10,0,0,0,0,0,0,0,14,4,1,0,13,7,0,20,11,2,1,2,2,0,0,0,0,52,20,33,5,2,0,1,0,0,0,0,0
190224,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E LATIM,1114230,Letras português línguas estrangeiras clássicas formação de professor,"""0115L19""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,44,44,0,0,30,0,14,0,190,190,0,0,187,0,3,0,32,19,13,32,0,29,0,29,0,0,0,0,0,3,0,0,1,23,4,3,0,0,0,1,9,2,13,0,0,8,109,74,35,109,0,1,71,24,6,2,2,0,3,42,19,36,0,0,12,4,4,0,4,0,0,1,2,0,1,0,0,0,1,1,2,0,0,0,32,0,109,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,12,0,9,0,58,58,36,0,30,0,2,2,2,0,2,0,46,9,5,0,18,14,0,70,38,1,3,1,0,0,0,0,0,169,32,109,4,38,1,34,0,0,0,0,0
190225,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,107794,Letras português,"""0231L12""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,89,89,0,0,60,0,29,0,517,517,0,0,488,0,29,0,83,49,34,83,0,59,0,59,0,0,0,0,0,24,0,0,1,62,11,7,2,0,0,0,38,14,22,0,0,9,167,121,46,167,0,1,100,41,13,3,5,4,0,74,26,45,0,1,21,23,17,6,23,0,0,6,10,6,0,0,1,0,11,3,6,0,0,3,83,0,167,0,23,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,21,0,20,0,73,73,42,0,37,0,7,7,3,0,2,0,65,8,10,0,46,37,0,86,71,10,10,10,3,0,0,0,0,250,83,167,23,26,5,20,3,0,0,0,0
190226,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,1114224,Letras português formação de professor,"""0115L13""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,211,114,97,0,170,0,41,0,1671,765,906,0,1616,0,55,0,202,134,68,112,90,179,0,179,0,0,0,0,0,22,0,1,2,162,24,9,3,0,2,0,67,34,64,1,0,36,842,606,236,526,316,2,552,141,54,36,33,17,7,335,154,253,6,1,93,75,57,18,51,24,0,25,28,7,5,5,3,2,36,13,23,0,0,3,202,0,841,1,74,1,15,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,59,1,54,0,425,425,233,5,220,0,30,30,16,0,7,0,351,22,23,0,121,81,0,508,316,18,46,24,5,0,0,0,0,1238,202,842,75,271,5,250,14,1,0,1,0
190227,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E RUSSO,107792,Letras português outras línguas estrangeiras modernas,"""0231L21""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,8,8,0,0,6,0,2,0,68,68,0,0,68,0,0,0,4,2,2,4,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,1,13,9,4,13,0,0,7,2,2,0,1,1,0,6,1,4,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,5,5,4,0,3,0,0,0,0,0,0,0,7,0,1,0,4,0,0,9,4,0,1,0,0,0,0,0,0,21,4,13,1,4,0,4,0,0,0,0,0
190228,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E RUSSO,1114223,Letras português outras línguas estrangeiras modernas formação de professor,"""0115L20""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,12,12,0,0,9,0,3,0,93,93,0,0,91,0,2,0,10,6,4,10,0,9,0,9,0,0,0,0,0,1,0,0,0,6,0,2,0,1,1,0,3,1,4,0,0,2,30,16,14,30,0,0,18,4,3,2,1,2,0,10,4,12,0,0,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,16,16,13,0,8,0,1,1,1,0,0,0,9,2,1,0,8,2,0,19,11,0,1,0,0,0,0,0,0,42,10,30,1,13,0,11,0,0,0,0,0
190229,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E ÁRABE,107790,Letras português línguas estrangeiras clássicas,"""0231L20""",2,Artes e humanidades,23,Línguas,231,Letras,1.0,1,1,1,1,9,9,0,0,6,0,3,0,82,82,0,0,82,0,0,0,6,5,1,6,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,2,0,0,2,13,11,2,13,0,0,7,4,0,2,0,0,0,3,3,4,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,2,0,9,9,5,0,6,0,0,0,0,0,0,0,9,1,1,0,4,2,0,11,2,0,0,1,0,0,0,0,0,24,6,13,1,4,0,2,0,0,0,0,0
190230,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,LETRAS - PORTUGUÊS E ÁRABE,1114222,Letras português outras línguas estrangeiras modernas formação de professor,"""0115L20""",1,Educação,11,Educação,115,Formação de professores de letras,2.0,1,1,1,1,14,14,0,0,9,0,5,0,160,160,0,0,159,0,1,0,10,5,5,10,0,9,0,9,0,0,0,0,0,1,0,0,0,8,1,0,1,0,0,0,2,2,5,0,0,1,26,22,4,26,0,0,12,3,6,4,1,0,0,4,5,17,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,10,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,19,19,17,0,8,0,0,0,0,0,0,0,13,4,2,0,7,3,0,19,6,1,0,2,0,0,0,0,0,45,10,26,2,11,0,11,1,0,0,0,0
190231,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,MATEMÁTICA,14328,Matemática formação de professor,"""0114M01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,122,39,83,0,90,0,32,0,965,288,677,0,949,0,16,0,102,28,74,33,69,89,0,89,0,0,0,0,0,8,0,5,1,74,7,9,2,6,3,0,39,10,35,0,0,18,329,96,233,120,209,1,216,53,25,8,16,10,0,147,40,103,6,0,33,24,9,15,17,7,0,10,11,3,0,0,0,0,17,1,4,0,0,2,102,0,328,1,24,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,24,2,25,0,139,139,76,2,77,0,7,7,3,0,2,0,125,10,4,0,59,43,0,168,155,6,9,15,0,0,0,0,0,468,102,329,24,31,1,30,5,0,0,0,0
190232,2020,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,586,MATEMÁTICA,314328,Matemática,"""0541M01""",5,"Ciências naturais, matemática e estatística",54,Matemática e estatística,541,Matemática,1.0,1,1,1,1,33,33,0,0,20,0,13,0,165,165,0,0,157,0,8,0,26,5,21,26,0,19,0,19,0,0,0,0,0,7,0,0,1,19,5,0,0,0,0,1,9,1,11,0,0,5,64,11,53,64,0,1,42,16,1,2,0,1,1,33,4,15,1,0,11,13,2,11,13,0,0,9,3,0,1,0,0,0,9,0,3,0,0,1,25,1,63,1,13,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,0,6,0,29,29,13,0,11,0,6,6,2,0,2,0,31,4,1,0,16,10,0,36,26,2,7,6,0,0,0,0,0,100,26,64,13,2,0,2,1,0,0,0,0
